feature,rho_dev,orientation,mode,quantile,threshold_hi,threshold_lo,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,dev2023_24_up_calls,dev2023_24_down_calls,val2025_n,val2025_coverage_pct,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,val2025_up_calls,val2025_down_calls,confirm2026_n,confirm2026_coverage_pct,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,confirm2026_up_calls,confirm2026_down_calls,min_val_confirm_exact_pct,min_val_confirm_sign_pct,mean_val_confirm_coverage_pct
smart_vs_client_futheavy_rflow_mean4,0.116946,1,up_tail,0.8,0.017569347,,69,20.12,60.87,54,77.78,69,0,34,13.71,41.18,23,60.87,34,0,19,11.45,42.11,18,44.44,19,0,41.18,44.44,12.58
oc_straddle_pct_z21,-0.052842,-1,up_tail,0.8,1.1856333678210147,,68,19.83,55.88,58,65.52,68,0,51,20.56,41.18,48,43.75,51,0,35,21.08,45.71,27,59.26,35,0,41.18,43.75,20.82
DII_index_qflow_chg21,0.112516,1,up_tail,0.925,0.0028149545000000003,,25,7.29,48.0,17,70.59,25,0,29,11.69,44.83,20,65.0,29,0,17,10.24,41.18,16,43.75,17,0,41.18,43.75,10.965
DII_v2inst_qflow_chg21,0.112469,1,up_tail,0.925,0.002814963450000001,,25,7.29,48.0,17,70.59,25,0,29,11.69,44.83,20,65.0,29,0,17,10.24,41.18,16,43.75,17,0,41.18,43.75,10.965
oc_call_wall_dist_pct_z21,-0.089859,-1,up_tail,0.9,1.1242500706751168,,34,9.91,52.94,26,69.23,34,0,17,6.85,41.18,16,43.75,17,0,19,11.45,57.89,15,73.33,19,0,41.18,43.75,9.149999999999999
Client_futheavy_rflow,-0.092989,-1,two_tail,0.925,0.0334805712,-0.037457416100000016,52,15.16,50.0,40,65.0,26,26,17,6.85,41.18,16,43.75,12,5,17,10.24,47.06,16,50.0,10,7,41.18,43.75,8.545
Pro_sfut_rflow_sum2,0.037096,1,two_tail,0.95,0.015469331499999999,-0.013780704500000001,36,10.5,50.0,29,62.07,18,18,17,6.85,41.18,16,43.75,8,9,6,3.61,66.67,5,80.0,6,0,41.18,43.75,5.2299999999999995
Pro_sfut_dl,-0.073644,-1,up_tail,0.925,0.00798919550000001,,26,7.58,57.69,20,75.0,26,0,17,6.85,41.18,17,41.18,17,0,16,9.64,68.75,13,84.62,16,0,41.18,41.18,8.245000000000001
pro_fii_agreement_optheavy_rflow_z63,-0.06368,-1,up_tail,0.6,-0.6030747075027586,,139,40.52,48.2,107,62.62,139,0,158,63.71,41.14,125,52.0,158,0,97,58.43,42.27,76,53.95,97,0,41.14,52.0,61.07
px_rv20_sum7,0.048721,1,two_tail,0.8,98.01372823199999,64.26257577599999,130,37.9,44.62,96,60.42,65,65,141,56.85,41.13,111,52.25,42,99,75,45.18,48.0,65,55.38,45,30,41.13,52.25,51.015
px_rv20_mean7,0.049602,1,two_tail,0.8,14.001961176,9.180367967999999,130,37.9,44.62,96,60.42,65,65,141,56.85,41.13,111,52.25,42,99,75,45.18,48.0,65,55.38,45,30,41.13,52.25,51.015
DII_scall_rflow_sum21,0.092455,1,up_tail,0.6,0.10091750399999998,,134,39.07,47.76,104,61.54,134,0,124,50.0,41.13,105,48.57,124,0,101,60.84,45.54,86,53.49,101,0,41.13,48.57,55.42
DII_scall_rflow_mean21,0.093194,1,up_tail,0.6,0.004805595428571428,,134,39.07,47.76,104,61.54,134,0,124,50.0,41.13,105,48.57,124,0,101,60.84,45.54,86,53.49,101,0,41.13,48.57,55.42
Pro_scall_qflow_sum2,0.115169,1,up_tail,0.6,-0.0009239540000000022,,137,39.94,50.36,102,67.65,137,0,107,43.15,41.12,82,53.66,107,0,69,41.57,49.28,57,59.65,69,0,41.12,53.66,42.36
DII_index_qflow_sum7,0.064179,1,up_tail,0.75,0.0018401500000000002,,86,25.07,53.49,70,65.71,86,0,107,43.15,41.12,80,55.0,107,0,53,31.93,45.28,45,53.33,53,0,41.12,53.33,37.54
DII_index_qflow_mean7,0.065206,1,up_tail,0.75,0.0002628785714285715,,86,25.07,53.49,70,65.71,86,0,107,43.15,41.12,80,55.0,107,0,53,31.93,45.28,45,53.33,53,0,41.12,53.33,37.54
DII_v2inst_qflow_sum7,0.064179,1,up_tail,0.75,0.0018401440000000002,,86,25.07,53.49,70,65.71,86,0,107,43.15,41.12,80,55.0,107,0,53,31.93,45.28,45,53.33,53,0,41.12,53.33,37.54
DII_v2inst_qflow_mean7,0.065206,1,up_tail,0.75,0.0002628777142857143,,86,25.07,53.49,70,65.71,86,0,107,43.15,41.12,80,55.0,107,0,53,31.93,45.28,45,53.33,53,0,41.12,53.33,37.54
px_ret10_sum7,-0.043913,-1,up_tail,0.6,-2.410907974,,133,38.78,48.12,103,62.14,133,0,129,52.02,45.74,99,59.6,129,0,107,64.46,41.12,91,48.35,107,0,41.12,48.35,58.239999999999995
px_ret10_mean7,-0.042952,-1,up_tail,0.6,-0.3444154248571428,,133,38.78,48.12,103,62.14,133,0,129,52.02,45.74,99,59.6,129,0,107,64.46,41.12,91,48.35,107,0,41.12,48.35,58.239999999999995
Pro_optheavy_qflow_sum21,0.062496,1,up_tail,0.6,0.010206570599999997,,134,39.07,48.51,104,62.5,134,0,106,42.74,43.4,82,56.1,106,0,90,54.22,41.11,71,52.11,90,0,41.11,52.11,48.480000000000004
Pro_optheavy_qflow_mean21,0.061135,1,up_tail,0.6,0.0004860271714285713,,134,39.07,48.51,104,62.5,134,0,106,42.74,43.4,82,56.1,106,0,90,54.22,41.11,71,52.11,90,0,41.11,52.11,48.480000000000004
smart_v2inst_rflow_sum4,0.160876,1,two_tail,0.6,0.005028405440000001,-0.004606826879999995,274,79.88,47.45,213,61.03,137,137,180,72.58,41.11,137,54.01,88,92,119,71.69,42.86,98,52.04,58,61,41.11,52.04,72.13499999999999
smart_v2inst_rflow_mean4,0.160729,1,two_tail,0.6,0.0012571013600000003,-0.0011517067199999988,274,79.88,47.45,213,61.03,137,137,180,72.58,41.11,137,54.01,88,92,119,71.69,42.86,98,52.04,58,61,41.11,52.04,72.13499999999999
DII_index_qflow_sum4,0.065711,1,up_tail,0.8,0.0015842120000000002,,69,20.12,53.62,57,64.91,69,0,90,36.29,41.11,72,51.39,90,0,50,30.12,44.0,42,52.38,50,0,41.11,51.39,33.205
DII_index_qflow_mean4,0.066939,1,up_tail,0.8,0.00039605300000000005,,69,20.12,53.62,57,64.91,69,0,90,36.29,41.11,72,51.39,90,0,50,30.12,44.0,42,52.38,50,0,41.11,51.39,33.205
DII_v2inst_qflow_sum4,0.065711,1,up_tail,0.8,0.0015842132,,69,20.12,53.62,57,64.91,69,0,90,36.29,41.11,72,51.39,90,0,50,30.12,44.0,42,52.38,50,0,41.11,51.39,33.205
DII_v2inst_qflow_mean4,0.066939,1,up_tail,0.8,0.0003960533,,69,20.12,53.62,57,64.91,69,0,90,36.29,41.11,72,51.39,90,0,50,30.12,44.0,42,52.38,50,0,41.11,51.39,33.205
pro_fii_spread_optheavy_rflow_posdays7,0.167715,1,up_tail,0.6,0.5714285714285714,,183,53.35,51.91,146,65.07,183,0,140,56.45,45.0,116,54.31,140,0,90,54.22,41.11,73,50.68,90,0,41.11,50.68,55.335
pro_fii_spread_optheavy_rflow_posdays7,0.167715,1,up_tail,0.7,0.5714285714285714,,183,53.35,51.91,146,65.07,183,0,140,56.45,45.0,116,54.31,140,0,90,54.22,41.11,73,50.68,90,0,41.11,50.68,55.335
pro_fii_spread_optheavy_rflow_posdays7,0.167715,1,up_tail,0.75,0.5714285714285714,,183,53.35,51.91,146,65.07,183,0,140,56.45,45.0,116,54.31,140,0,90,54.22,41.11,73,50.68,90,0,41.11,50.68,55.335
pro_fii_spread_optheavy_rflow_posdays7,0.167715,1,up_tail,0.8,0.5714285714285714,,183,53.35,51.91,146,65.07,183,0,140,56.45,45.0,116,54.31,140,0,90,54.22,41.11,73,50.68,90,0,41.11,50.68,55.335
Client_ifut_volshare,-0.079636,-1,up_tail,0.7,-0.490126243,,103,30.03,51.46,86,61.63,103,0,90,36.29,41.11,74,50.0,90,0,61,36.75,45.9,55,50.91,61,0,41.11,50.0,36.519999999999996
smart_plus_contra_client_v3inst_rflow_sum4,0.14582,1,two_tail,0.7,0.01247358861999999,-0.01001911296,206,60.06,47.09,158,61.39,103,103,128,51.61,41.41,100,53.0,55,73,90,54.22,41.11,77,48.05,41,49,41.11,48.05,52.915
FII_sfut_rflow_sum4,-0.031154,-1,up_tail,0.6,0.0037987440000000075,,137,39.94,50.36,108,63.89,137,0,90,36.29,41.11,77,48.05,90,0,68,40.96,45.59,59,52.54,68,0,41.11,48.05,38.625
Pro_icall_qflow_sum5,0.122761,1,two_tail,0.75,0.01458043,-0.02000265,170,49.56,48.82,138,60.14,85,85,113,45.56,46.9,91,58.24,68,45,73,43.98,41.1,58,51.72,53,20,41.1,51.72,44.769999999999996
DII_optheavy_lvl_chg7,0.121853,1,up_tail,0.7,0.0023300807499999996,,101,29.45,55.45,85,65.88,101,0,73,29.44,41.1,60,50.0,73,0,43,25.9,53.49,39,58.97,43,0,41.1,50.0,27.67
Pro_index_qflow_sum7,0.179898,1,two_tail,0.7,0.012776299999999982,-0.009205109999999992,206,60.06,49.03,161,62.73,103,103,120,48.39,45.0,91,59.34,61,59,73,43.98,41.1,62,48.39,46,27,41.1,48.39,46.185
Pro_index_qflow_mean7,0.179143,1,two_tail,0.7,0.0018251857142857117,-0.001345534285714284,206,60.06,49.03,160,63.12,103,103,120,48.39,45.0,91,59.34,61,59,73,43.98,41.1,62,48.39,46,27,41.1,48.39,46.185
Pro_v2inst_qflow_sum7,0.179898,1,two_tail,0.7,0.01277628799999998,-0.009205118000000007,206,60.06,49.03,161,62.73,103,103,120,48.39,45.0,91,59.34,61,59,73,43.98,41.1,62,48.39,46,27,41.1,48.39,46.185
Pro_v2inst_qflow_mean7,0.179143,1,two_tail,0.7,0.0018251839999999973,-0.0013455340000000009,206,60.06,49.03,160,63.12,103,103,120,48.39,45.0,91,59.34,61,59,73,43.98,41.1,62,48.39,46,27,41.1,48.39,46.185
oc_pcr_doi_chg7,0.053642,1,two_tail,0.85,2.0861722499999997,-1.9988029999999999,102,29.74,49.02,82,60.98,51,51,129,52.02,41.09,101,52.48,62,67,79,47.59,44.3,67,52.24,39,40,41.09,52.24,49.80500000000001
FII_optheavy_rflow_z21,0.040019,1,up_tail,0.6,0.29975292820106986,,135,39.36,48.89,103,64.08,135,0,92,37.1,45.65,75,56.0,92,0,56,33.73,41.07,43,53.49,56,0,41.07,53.49,35.415
Pro_sput_qflow_z63,0.040529,1,up_tail,0.8,0.7300792979756557,,65,18.95,47.69,47,65.96,65,0,56,22.58,41.07,43,53.49,56,0,31,18.67,41.94,24,54.17,31,0,41.07,53.49,20.625
Pro_iput_lvl_z63,-0.030654,-1,up_tail,0.75,0.8293807617861999,,81,23.62,45.68,58,63.79,81,0,56,22.58,41.07,43,53.49,56,0,41,24.7,43.9,34,52.94,41,0,41.07,52.94,23.64
Client_scall_ds,-0.056273,-1,up_tail,0.6,-0.00976184,,137,39.94,49.64,107,63.55,137,0,112,45.16,41.07,88,52.27,112,0,75,45.18,52.0,67,58.21,75,0,41.07,52.27,45.17
smart_optheavy_rflow,0.08837,1,up_tail,0.6,0.0029323023799999984,,137,39.94,46.72,105,60.95,137,0,92,37.1,42.39,72,54.17,92,0,56,33.73,41.07,44,52.27,56,0,41.07,52.27,35.415
pro_fii_spread_futheavy_rflow_chg4,-0.061376,-1,two_tail,0.85,0.03692089500000001,-0.038483593999999996,102,29.74,48.04,80,61.25,51,51,56,22.58,41.07,44,52.27,29,27,53,31.93,43.4,42,54.76,27,26,41.07,52.27,27.255
Client_sput_rflow_sum15,-0.04625,-1,up_tail,0.7,0.048670227999999996,,101,29.45,52.48,79,67.09,101,0,49,19.76,42.86,37,56.76,49,0,56,33.73,41.07,44,52.27,56,0,41.07,52.27,26.744999999999997
Client_sput_rflow_mean15,-0.046803,-1,up_tail,0.7,0.003244681866666666,,101,29.45,52.48,79,67.09,101,0,49,19.76,42.86,37,56.76,49,0,56,33.73,41.07,44,52.27,56,0,41.07,52.27,26.744999999999997
smart_plus_contra_client_futheavy_qflow_z63,0.101298,1,up_tail,0.8,0.6917293807126277,,65,18.95,46.15,45,66.67,65,0,56,22.58,41.07,44,52.27,56,0,42,25.3,42.86,34,52.94,42,0,41.07,52.27,23.939999999999998
Pro_sfut_lvl_z21,0.071069,1,up_tail,0.8,0.9772281069655764,,68,19.83,47.06,53,60.38,68,0,56,22.58,41.07,42,54.76,56,0,37,22.29,43.24,31,51.61,37,0,41.07,51.61,22.435
Pro_futheavy_lvl_chg4,0.106881,1,up_tail,0.75,0.014290251,,85,24.78,49.41,65,64.62,85,0,70,28.23,50.0,58,60.34,70,0,56,33.73,41.07,45,51.11,56,0,41.07,51.11,30.979999999999997
mkt_scall_dlogoi,-0.050276,-1,two_tail,0.85,0.03321079299999999,-0.10921809099999999,104,30.32,46.15,80,60.0,52,52,56,22.58,41.07,45,51.11,29,27,45,27.11,44.44,39,51.28,22,23,41.07,51.11,24.845
FII_icall_qflow_sum3,0.044683,1,up_tail,0.75,0.01076467,,86,25.07,48.84,69,60.87,86,0,56,22.58,41.07,45,51.11,56,0,27,16.27,44.44,23,52.17,27,0,41.07,51.11,19.424999999999997
DII_ifut_lvl_chg4,0.083741,1,up_tail,0.925,0.0221337455,,26,7.58,61.54,22,72.73,26,0,56,22.58,41.07,47,48.94,56,0,27,16.27,48.15,24,54.17,27,0,41.07,48.94,19.424999999999997
pro_fii_agreement_v2inst_rflow_z63,-0.054836,-1,up_tail,0.75,1.1834223254985519,,95,27.7,53.68,74,68.92,95,0,74,29.84,44.59,56,58.93,74,0,56,33.73,41.07,48,47.92,56,0,41.07,47.92,31.784999999999997
smart_optheavy_qflow_sum7,0.122803,1,two_tail,0.85,0.016752220300000016,-0.014693697099999981,104,30.32,45.19,78,60.26,52,52,69,27.82,50.72,54,64.81,31,38,56,33.73,41.07,48,47.92,26,30,41.07,47.92,30.775
smart_optheavy_qflow_mean7,0.1237,1,two_tail,0.85,0.002393174328571431,-0.0021207611285714275,104,30.32,45.19,78,60.26,52,52,69,27.82,50.72,54,64.81,31,38,56,33.73,41.07,48,47.92,26,30,41.07,47.92,30.775
oc_wall_build_pct_mean7,0.108463,1,two_tail,0.85,3.0955975714285713,-5.283791285714284,104,30.32,49.04,83,61.45,52,52,112,45.16,41.07,97,47.42,66,46,22,13.25,45.45,20,50.0,11,11,41.07,47.42,29.205
pro_fii_agreement_optheavy_lvl_sum21,0.077548,1,up_tail,0.75,-1.0,,95,27.7,47.37,68,66.18,95,0,56,22.58,41.07,47,48.94,56,0,16,9.64,43.75,15,46.67,16,0,41.07,46.67,16.11
pro_fii_agreement_optheavy_lvl_mean21,0.08179,1,up_tail,0.75,-0.047619047619047616,,95,27.7,47.37,68,66.18,95,0,56,22.58,41.07,47,48.94,56,0,16,9.64,43.75,15,46.67,16,0,41.07,46.67,16.11
pro_fii_agreement_optheavy_lvl_posdays21,0.086064,1,up_tail,0.75,0.47619047619047616,,95,27.7,47.37,68,66.18,95,0,56,22.58,41.07,47,48.94,56,0,16,9.64,43.75,15,46.67,16,0,41.07,46.67,16.11
Pro_iput_dl,-0.065996,-1,up_tail,0.7,0.015781819999999995,,103,30.03,51.46,83,63.86,103,0,56,22.58,41.07,52,44.23,56,0,38,22.89,50.0,30,63.33,38,0,41.07,44.23,22.735
smart_vs_client_v2inst_qflow,0.093661,1,up_tail,0.6,0.004871850319999997,,137,39.94,48.91,105,63.81,137,0,95,38.31,41.05,73,53.42,95,0,64,38.55,42.19,49,55.1,64,0,41.05,53.42,38.43
smart_plus_contra_client_v2inst_qflow,0.094063,1,up_tail,0.6,0.0021691197199999995,,137,39.94,47.45,104,62.5,137,0,95,38.31,41.05,73,53.42,95,0,60,36.14,41.67,47,53.19,60,0,41.05,53.19,37.225
Client_iput_rflow_sum2,-0.060703,-1,up_tail,0.6,0.008296201999999999,,137,39.94,47.45,98,66.33,137,0,95,38.31,41.05,74,52.7,95,0,67,40.36,41.79,52,53.85,67,0,41.05,52.7,39.335
Client_sput_ds,-0.030226,-1,up_tail,0.6,-0.0073609,,137,39.94,49.64,109,62.39,137,0,95,38.31,41.05,74,52.7,95,0,62,37.35,46.77,52,55.77,62,0,41.05,52.7,37.83
smart_vs_client_optheavy_rflow_z63,0.081766,1,up_tail,0.6,0.2762880614444108,,129,37.61,46.51,98,61.22,129,0,95,38.31,41.05,74,52.7,95,0,55,33.13,41.82,43,53.49,55,0,41.05,52.7,35.72
smart_vs_client_v2inst_qflow_sum4,0.147154,1,two_tail,0.6,0.01145585047999999,-0.007764200880000009,274,79.88,47.08,212,60.85,137,137,195,78.63,42.56,151,54.97,88,107,134,80.72,41.04,110,50.0,54,80,41.04,50.0,79.675
smart_vs_client_v2inst_qflow_mean4,0.14738,1,two_tail,0.6,0.0028639626199999974,-0.0019410502200000023,274,79.88,47.08,212,60.85,137,137,195,78.63,42.56,151,54.97,88,107,134,80.72,41.04,110,50.0,54,80,41.04,50.0,79.675
smart_vs_client_futheavy_qflow_sum4,0.094187,1,two_tail,0.8,0.051331298000000025,-0.04459816664000002,138,40.23,47.1,108,60.19,69,69,78,31.45,41.03,57,56.14,30,48,50,30.12,46.0,43,53.49,12,38,41.03,53.49,30.785
smart_vs_client_futheavy_qflow_mean4,0.094951,1,two_tail,0.8,0.012832824500000006,-0.011149541660000005,138,40.23,47.1,108,60.19,69,69,78,31.45,41.03,57,56.14,30,48,50,30.12,46.0,43,53.49,12,38,41.03,53.49,30.785
Pro_scall_qflow_sum2,0.115169,1,two_tail,0.85,0.030298140999999983,-0.042711974,104,30.32,50.0,82,63.41,52,52,75,30.24,48.0,63,57.14,44,31,39,23.49,41.03,30,53.33,20,19,41.03,53.33,26.865
Client_index_rflow_posdays15,-0.033656,-1,up_tail,0.75,-0.4,,87,25.36,44.83,62,62.9,87,0,39,15.73,41.03,30,53.33,39,0,30,18.07,50.0,26,57.69,30,0,41.03,53.33,16.9
Client_index_rflow_posdays15,-0.033656,-1,up_tail,0.8,-0.4,,87,25.36,44.83,62,62.9,87,0,39,15.73,41.03,30,53.33,39,0,30,18.07,50.0,26,57.69,30,0,41.03,53.33,16.9
Client_index_rflow_posdays15,-0.033656,-1,up_tail,0.85,-0.4,,87,25.36,44.83,62,62.9,87,0,39,15.73,41.03,30,53.33,39,0,30,18.07,50.0,26,57.69,30,0,41.03,53.33,16.9
Client_index_rflow_posdays15,-0.033656,-1,up_tail,0.9,-0.4,,87,25.36,44.83,62,62.9,87,0,39,15.73,41.03,30,53.33,39,0,30,18.07,50.0,26,57.69,30,0,41.03,53.33,16.9
Client_v2inst_rflow_posdays15,-0.033656,-1,up_tail,0.75,-0.4,,87,25.36,44.83,62,62.9,87,0,39,15.73,41.03,30,53.33,39,0,30,18.07,50.0,26,57.69,30,0,41.03,53.33,16.9
Client_v2inst_rflow_posdays15,-0.033656,-1,up_tail,0.8,-0.4,,87,25.36,44.83,62,62.9,87,0,39,15.73,41.03,30,53.33,39,0,30,18.07,50.0,26,57.69,30,0,41.03,53.33,16.9
Client_v2inst_rflow_posdays15,-0.033656,-1,up_tail,0.85,-0.4,,87,25.36,44.83,62,62.9,87,0,39,15.73,41.03,30,53.33,39,0,30,18.07,50.0,26,57.69,30,0,41.03,53.33,16.9
Client_v2inst_rflow_posdays15,-0.033656,-1,up_tail,0.9,-0.4,,87,25.36,44.83,62,62.9,87,0,39,15.73,41.03,30,53.33,39,0,30,18.07,50.0,26,57.69,30,0,41.03,53.33,16.9
smart_optheavy_qflow_sum4,0.154343,1,two_tail,0.9,0.016171923209999994,-0.017957853489999998,70,20.41,47.14,52,63.46,35,35,39,15.73,41.03,27,59.26,20,19,31,18.67,45.16,27,51.85,17,14,41.03,51.85,17.200000000000003
smart_optheavy_qflow_mean4,0.154045,1,two_tail,0.9,0.004042980802499999,-0.0044894633724999996,70,20.41,47.14,52,63.46,35,35,39,15.73,41.03,27,59.26,20,19,31,18.67,45.16,27,51.85,17,14,41.03,51.85,17.200000000000003
FII_sput_qflow_chg21,0.082222,1,up_tail,0.8,0.004251124000000003,,65,18.95,50.77,50,66.0,65,0,69,27.82,43.48,56,53.57,69,0,39,23.49,41.03,31,51.61,39,0,41.03,51.61,25.655
FII_optheavy_rflow,0.063705,1,up_tail,0.8,0.0051990017,,69,20.12,53.62,52,71.15,69,0,59,23.79,45.76,47,57.45,59,0,39,23.49,41.03,31,51.61,39,0,41.03,51.61,23.64
FII_index_qflow,0.060667,1,up_tail,0.75,0.0045870500000000005,,86,25.07,46.51,65,61.54,86,0,54,21.77,51.85,47,59.57,54,0,39,23.49,41.03,31,51.61,39,0,41.03,51.61,22.63
FII_v2inst_qflow,0.060667,1,up_tail,0.75,0.004587051,,86,25.07,46.51,65,61.54,86,0,54,21.77,51.85,47,59.57,54,0,39,23.49,41.03,31,51.61,39,0,41.03,51.61,22.63
DII_scall_rflow_sum5,0.134088,1,two_tail,0.925,0.2067723525,-0.06603290500000003,52,15.16,48.08,38,65.79,26,26,39,15.73,41.03,31,51.61,23,16,45,27.11,51.11,38,60.53,23,22,41.03,51.61,21.42
Client_ifut_rflow_chg4,-0.130575,-1,up_tail,0.75,0.027529989999999997,,85,24.78,50.59,61,70.49,85,0,46,18.55,43.48,38,52.63,46,0,39,23.49,41.03,31,51.61,39,0,41.03,51.61,21.02
FII_scall_qflow_chg7,0.069662,1,up_tail,0.9,0.008119270000000001,,34,9.91,50.0,29,58.62,34,0,39,15.73,41.03,31,51.61,39,0,10,6.02,70.0,9,77.78,10,0,41.03,51.61,10.875
smart_vs_client_v2inst_lvl_sum4,-0.056159,-1,up_tail,0.925,0.16975899267000003,,26,7.58,46.15,18,66.67,26,0,57,22.98,47.37,46,58.7,57,0,117,70.48,41.03,94,51.06,117,0,41.03,51.06,46.730000000000004
smart_vs_client_v2inst_lvl_mean4,-0.057244,-1,up_tail,0.925,0.042439748167500006,,26,7.58,46.15,18,66.67,26,0,57,22.98,47.37,46,58.7,57,0,117,70.48,41.03,94,51.06,117,0,41.03,51.06,46.730000000000004
smart_vs_client_v3inst_qflow_z63,0.091238,1,two_tail,0.8,0.6566527483220168,-0.7585104159256798,130,37.9,46.15,98,61.22,65,65,122,49.19,47.54,104,55.77,66,56,78,46.99,41.03,63,50.79,38,40,41.03,50.79,48.09
smart_futheavy_qflow_sum4,0.111835,1,two_tail,0.75,0.0141479891,-0.009278607799999996,172,50.15,48.84,134,62.69,86,86,117,47.18,41.03,91,52.75,44,73,74,44.58,43.24,63,50.79,19,55,41.03,50.79,45.879999999999995
smart_futheavy_qflow_mean4,0.112917,1,two_tail,0.75,0.003536997275,-0.002319651949999999,172,50.15,48.84,134,62.69,86,86,117,47.18,41.03,91,52.75,44,73,74,44.58,43.24,63,50.79,19,55,41.03,50.79,45.879999999999995
DII_optheavy_rflow,0.082998,1,up_tail,0.8,0.0005493051000000001,,69,20.12,47.83,49,67.35,69,0,78,31.45,41.03,63,50.79,78,0,42,25.3,45.24,36,52.78,42,0,41.03,50.79,28.375
FII_scall_lvl_mean21,0.128641,1,two_tail,0.925,-0.008570129119047618,-0.07271118919047621,50,14.58,56.0,41,68.29,25,25,78,31.45,41.03,63,50.79,1,77,0,0.0,,0,,0,0,41.03,50.79,15.725
DII_sfut_rflow_sum15,0.050682,1,up_tail,0.75,-0.0050143199999999975,,85,24.78,48.24,64,64.06,85,0,117,47.18,41.03,95,50.53,117,0,102,61.45,43.14,87,50.57,102,0,41.03,50.53,54.315
DII_v3inst_qflow_sum4,0.076543,1,up_tail,0.7,0.0014914623000000017,,103,30.03,51.46,84,63.1,103,0,117,47.18,41.03,95,50.53,117,0,64,38.55,43.75,55,50.91,64,0,41.03,50.53,42.864999999999995
DII_v3inst_qflow_mean4,0.078181,1,up_tail,0.7,0.0003728655750000004,,103,30.03,51.46,84,63.1,103,0,117,47.18,41.03,95,50.53,117,0,64,38.55,43.75,55,50.91,64,0,41.03,50.53,42.864999999999995
FII_scall_rflow_sum2,0.076629,1,two_tail,0.8,0.003411954000000001,-0.0072578,138,40.23,45.65,102,61.76,69,69,117,47.18,41.03,95,50.53,55,62,53,31.93,47.17,42,59.52,18,35,41.03,50.53,39.555
oc_pcr_near_atm_sum7,0.082382,1,up_tail,0.7,6.071894,,103,30.03,52.43,87,62.07,103,0,116,46.77,43.1,92,54.35,116,0,117,70.48,41.03,96,50.0,117,0,41.03,50.0,58.625
oc_pcr_near_atm_mean7,0.074733,1,up_tail,0.7,0.8674134285714287,,103,30.03,52.43,87,62.07,103,0,116,46.77,43.1,92,54.35,116,0,117,70.48,41.03,96,50.0,117,0,41.03,50.0,58.625
v3_confidence_chg4,-0.108517,-1,two_tail,0.8,26.8,-29.640000000000004,137,39.94,44.53,101,60.4,69,68,109,43.95,41.28,90,50.0,57,52,78,46.99,41.03,63,50.79,42,36,41.03,50.0,45.47
v3_setup_strength_chg4,-0.108517,-1,two_tail,0.8,26.8,-29.640000000000004,137,39.94,44.53,101,60.4,69,68,109,43.95,41.28,90,50.0,57,52,78,46.99,41.03,63,50.79,42,36,41.03,50.0,45.47
smart_plus_contra_client_futheavy_qflow_z21,0.088414,1,up_tail,0.8,0.7565804135095522,,68,19.83,45.59,50,62.0,68,0,53,21.37,43.4,43,53.49,53,0,39,23.49,41.03,32,50.0,39,0,41.03,50.0,22.43
DII_scall_qflow_sum5,0.131097,1,two_tail,0.9,0.087322504,-0.060751800000000016,68,19.83,48.53,52,63.46,34,34,39,15.73,41.03,32,50.0,22,17,48,28.92,50.0,41,58.54,22,26,41.03,50.0,22.325000000000003
smart_vs_client_v2inst_rflow,0.090924,1,two_tail,0.9,0.036641738560000005,-0.036656451920000006,70,20.41,54.29,59,64.41,35,35,45,18.15,51.11,41,56.1,26,19,39,23.49,41.03,32,50.0,19,20,41.03,50.0,20.82
DII_futheavy_rflow_sum15,0.033393,1,up_tail,0.925,0.027516047200000004,,26,7.58,50.0,22,59.09,26,0,39,15.73,41.03,32,50.0,39,0,34,20.48,52.94,30,60.0,34,0,41.03,50.0,18.105
DII_futheavy_rflow_mean15,0.033605,1,up_tail,0.925,0.001834403146666667,,26,7.58,50.0,22,59.09,26,0,39,15.73,41.03,32,50.0,39,0,34,20.48,52.94,30,60.0,34,0,41.03,50.0,18.105
FII_sput_lvl_sum21,0.128882,1,down_tail,0.85,,-0.696481375,50,14.58,48.0,38,63.16,0,50,78,31.45,41.03,65,49.23,0,78,0,0.0,,0,,0,0,41.03,49.23,15.725
FII_sput_lvl_mean21,0.125219,1,down_tail,0.85,,-0.03316577976190476,50,14.58,48.0,38,63.16,0,50,78,31.45,41.03,65,49.23,0,78,0,0.0,,0,,0,0,41.03,49.23,15.725
px_rv20_sum7,0.048721,1,up_tail,0.7,88.388480889,,97,28.28,45.36,70,62.86,97,0,69,27.82,47.83,61,54.1,69,0,78,46.99,41.03,66,48.48,78,0,41.03,48.48,37.405
px_rv20_mean7,0.049602,1,up_tail,0.7,12.626925841285715,,97,28.28,45.36,70,62.86,97,0,69,27.82,47.83,61,54.1,69,0,78,46.99,41.03,66,48.48,78,0,41.03,48.48,37.405
DII_futheavy_qflow,0.126526,1,down_tail,0.85,,-0.0025258535999999995,52,15.16,51.92,45,60.0,0,52,58,23.39,41.38,44,54.55,0,58,39,23.49,41.03,33,48.48,0,39,41.03,48.48,23.439999999999998
